1/7/19,9:44:51,13.969306,-89.574379,770.10,673.58,80.22,26.72,0.00,431.00,1.00,0.00
1/7/19,9:44:53,13.969307,-89.574379,770.00,673.64,80.32,26.73,0.00,429.00,1.50,0.50
1/7/19,9:44:55,13.969312,-89.574379,770.00,673.66,80.41,26.72,0.00,443.00,1.50,0.00
1/7/19,9:44:57,13.969316,-89.574379,770.20,673.64,80.41,26.69,0.00,558.00,1.00,0.00
1/7/19,9:44:59,13.969318,-89.574379,769.90,673.58,80.52,26.74,0.00,477.00,1.00,0.00
1/7/19,9:45:1,13.969322,-89.574371,769.80,673.69,80.52,26.73,0.00,504.00,2.00,0.00
1/7/19,9:45:3,13.969322,-89.574379,769.70,673.66,80.81,26.76,0.00,485.00,1.50,0.00
1/7/19,9:45:5,13.969325,-89.574379,769.30,673.73,81.11,26.76,0.00,487.00,2.00,0.50
1/7/19,9:45:7,13.969327,-89.574379,769.20,673.73,81.11,26.77,0.00,457.00,1.00,0.00
1/7/19,9:45:9,13.969328,-89.574379,768.70,673.75,81.11,26.76,0.00,455.00,2.00,0.00
1/7/19,9:45:11,13.969328,-89.574379,768.10,673.73,81.31,26.77,0.00,443.00,2.00,0.50
1/7/19,9:45:13,13.969330,-89.574379,767.50,673.75,81.51,26.79,0.00,441.00,2.00,0.00
1/7/19,9:45:15,13.969330,-89.574379,767.10,673.79,81.81,26.79,0.00,443.00,1.00,0.00
1/7/19,9:45:17,13.969330,-89.574371,766.50,673.79,82.00,26.80,0.00,429.00,2.00,0.00
1/7/19,9:45:19,13.969328,-89.574371,766.30,673.81,82.06,26.86,0.00,441.00,2.00,0.00
1/7/19,9:45:21,13.969328,-89.574371,765.70,673.94,82.26,26.84,0.00,433.00,2.00,1.00
1/7/19,9:45:23,13.969327,-89.574371,765.10,673.90,82.16,26.83,0.00,443.00,2.00,0.50
1/7/19,9:45:25,13.969325,-89.574371,764.40,673.88,82.16,26.84,0.00,425.00,2.00,0.00
1/7/19,9:45:27,13.969325,-89.574371,764.20,673.90,82.26,26.86,0.00,439.00,1.50,0.00
1/7/19,9:45:29,13.969325,-89.574364,764.00,673.94,82.46,26.86,0.00,439.00,2.00,0.00
1/7/19,9:45:31,13.969325,-89.574364,763.80,673.94,82.56,26.89,0.00,435.00,2.00,0.00
1/7/19,9:45:33,13.969323,-89.574364,763.60,674.00,82.86,26.87,0.00,429.00,2.00,0.00
1/7/19,9:45:35,13.969322,-89.574364,763.50,673.96,82.95,26.89,0.00,427.00,1.50,0.00
1/7/19,9:45:37,13.969322,-89.574364,763.60,674.00,83.15,26.89,0.00,425.00,1.50,0.00
1/7/19,9:45:39,13.969322,-89.574364,763.60,674.00,83.35,26.92,0.00,415.00,2.00,0.00
1/7/19,9:45:41,13.969322,-89.574364,763.20,674.07,83.54,26.96,0.00,431.00,2.00,0.50
1/7/19,9:45:43,13.969317,-89.574364,763.80,674.15,83.64,26.89,0.00,415.00,2.00,0.00
1/7/19,9:45:45,13.969314,-89.574364,763.90,674.00,83.84,26.95,0.00,439.00,2.00,0.00
1/7/19,9:45:47,13.969316,-89.574356,764.00,674.13,83.94,26.96,0.00,425.00,2.00,0.00
1/7/19,9:45:49,13.969314,-89.574364,763.80,674.15,84.04,26.95,0.00,425.00,1.50,0.50
1/7/19,9:45:51,13.969314,-89.574364,763.10,674.13,84.24,26.96,0.00,421.00,2.00,0.00
1/7/19,9:45:53,13.969312,-89.574371,763.10,674.15,84.44,26.96,0.00,411.00,1.50,0.00
1/7/19,9:45:55,13.969309,-89.574371,763.20,674.15,84.24,26.99,0.00,423.00,1.50,0.00
1/7/19,9:45:57,13.969306,-89.574371,763.20,674.21,83.84,27.01,0.00,441.00,2.00,0.50
1/7/19,9:45:59,13.969304,-89.574371,763.10,674.26,83.25,27.01,0.00,429.00,1.50,0.00
1/7/19,9:46:1,13.969302,-89.574371,763.10,674.26,82.86,27.01,0.00,431.00,2.00,0.00
1/7/19,9:46:3,13.969302,-89.574371,762.90,674.26,82.56,27.01,0.00,421.00,2.00,0.50
1/7/19,9:46:5,13.969299,-89.574371,762.80,674.26,82.36,27.04,0.00,433.00,2.00,0.50
1/7/19,9:46:7,13.969299,-89.574371,762.50,674.32,82.16,27.01,0.00,425.00,1.50,0.50
1/7/19,9:46:9,13.969297,-89.574371,762.30,674.26,82.06,27.05,0.00,409.00,2.00,0.00
1/7/19,9:46:11,13.969297,-89.574371,762.30,674.34,82.06,27.01,0.00,415.00,2.00,0.00
1/7/19,9:46:13,13.969296,-89.574371,761.90,674.26,82.16,27.05,0.00,429.00,2.00,0.00
1/7/19,9:46:15,13.969296,-89.574364,761.60,674.34,82.16,27.05,0.00,423.00,2.00,0.50
1/7/19,9:46:17,13.969296,-89.574364,761.30,674.34,82.12,27.09,0.00,425.00,1.50,0.00
1/7/19,9:46:19,13.969296,-89.574364,760.90,674.42,82.12,27.10,0.00,417.00,1.50,1.00
1/7/19,9:46:21,13.969295,-89.574364,759.90,674.45,81.82,27.10,0.00,433.00,2.00,0.00
1/7/19,9:46:23,13.969296,-89.574364,760.20,674.45,81.52,27.11,0.00,433.00,1.50,0.00
1/7/19,9:46:25,13.969296,-89.574356,760.90,674.47,81.23,27.10,0.00,433.00,1.50,0.00
1/7/19,9:46:27,13.969296,-89.574356,761.60,674.45,80.83,27.14,0.00,409.00,1.50,0.50
1/7/19,9:46:29,13.969293,-89.574356,761.70,674.53,80.54,27.14,0.00,433.00,2.00,0.00
1/7/19,9:46:31,13.969297,-89.574348,761.70,674.53,80.24,27.17,0.00,427.00,2.00,0.00
1/7/19,9:46:33,13.969297,-89.574348,762.60,674.59,80.14,27.14,0.00,413.00,2.00,0.00
1/7/19,9:46:35,13.969296,-89.574341,763.00,674.53,80.04,27.17,0.00,421.00,2.00,0.00
1/7/19,9:46:37,13.969295,-89.574341,763.30,674.59,80.04,27.19,0.00,419.00,2.00,0.50
1/7/19,9:46:39,13.969293,-89.574341,763.10,674.64,80.04,27.19,0.00,433.00,2.00,0.50
1/7/19,9:46:41,13.969292,-89.574341,763.60,674.64,80.04,27.21,0.00,431.00,2.00,0.00
1/7/19,9:46:43,13.969280,-89.574333,763.70,674.68,80.04,27.23,0.00,415.00,1.50,0.00
1/7/19,9:46:45,13.969269,-89.574333,764.00,674.72,79.85,27.23,0.00,429.00,2.00,0.00
1/7/19,9:46:47,13.969267,-89.574333,763.60,674.72,79.64,27.23,0.00,435.00,1.00,0.00
1/7/19,9:46:49,13.969266,-89.574333,764.90,674.72,79.75,27.24,0.00,423.00,2.00,0.00
1/7/19,9:46:51,13.969271,-89.574326,765.30,674.74,79.85,27.29,0.00,427.00,2.00,0.00
1/7/19,9:46:53,13.969273,-89.574326,766.00,674.85,79.85,27.28,0.00,413.00,2.00,0.00
1/7/19,9:46:55,13.969274,-89.574326,766.60,674.83,79.80,27.31,0.00,415.00,1.50,0.00
1/7/19,9:46:57,13.969274,-89.574333,769.20,674.89,79.75,27.29,0.00,405.00,2.00,0.50
1/7/19,9:46:59,13.969277,-89.574333,770.10,674.85,79.80,27.32,0.00,425.00,2.00,0.00
1/7/19,9:47:1,13.969278,-89.574341,768.20,674.91,79.61,27.33,0.00,433.00,2.00,0.00
1/7/19,9:47:3,13.969278,-89.574341,767.60,674.93,79.51,27.33,0.00,421.00,2.00,0.00
1/7/19,9:47:5,13.969283,-89.574341,768.20,674.93,79.51,27.35,0.00,423.00,2.00,0.00
1/7/19,9:47:7,13.969283,-89.574341,766.60,674.97,79.51,27.36,0.00,413.00,2.00,0.50
1/7/19,9:47:9,13.969287,-89.574341,765.10,675.00,79.71,27.36,0.00,421.00,2.00,0.00
1/7/19,9:47:11,13.969290,-89.574341,765.30,675.00,80.10,27.39,0.00,421.00,2.00,0.00
1/7/19,9:47:13,13.969290,-89.574348,765.70,675.06,80.20,27.41,0.00,425.00,1.00,0.00
1/7/19,9:47:15,13.969287,-89.574348,765.00,675.10,80.20,27.39,0.00,421.00,1.00,0.00
1/7/19,9:47:17,13.969285,-89.574348,765.30,675.06,80.10,27.41,0.00,427.00,1.00,0.50
1/7/19,9:47:19,13.969287,-89.574341,765.00,675.10,80.10,27.43,0.00,421.00,1.50,0.00
1/7/19,9:47:21,13.969288,-89.574341,765.40,675.14,79.91,27.43,0.00,427.00,1.50,0.00
1/7/19,9:47:23,13.969288,-89.574341,766.30,675.14,79.71,27.46,0.00,435.00,1.50,0.00
1/7/19,9:47:25,13.969285,-89.574341,766.80,675.21,79.41,27.46,0.00,415.00,1.50,0.00
1/7/19,9:47:27,13.969280,-89.574341,766.50,675.21,79.21,27.47,0.00,419.00,1.50,0.00
1/7/19,9:47:29,13.969277,-89.574341,766.30,675.23,79.21,27.46,0.00,423.00,2.00,0.50
1/7/19,9:47:31,13.969274,-89.574341,766.30,675.21,79.21,27.50,0.00,413.00,1.00,0.00
1/7/19,9:47:33,13.969266,-89.574341,765.50,675.29,79.41,27.50,0.00,441.00,2.00,0.00
1/7/19,9:47:35,13.969261,-89.574341,765.30,675.29,79.80,27.53,0.00,419.00,2.00,0.00
1/7/19,9:47:37,13.969254,-89.574341,765.00,675.35,80.10,27.54,0.00,411.00,1.50,0.00
1/7/19,9:47:39,13.969250,-89.574341,764.50,675.38,80.40,27.53,0.00,421.00,2.00,0.50
1/7/19,9:47:41,13.969252,-89.574341,764.80,675.35,80.50,27.54,0.00,417.00,2.00,0.00
1/7/19,9:47:43,13.969253,-89.574341,765.20,675.38,80.66,27.59,0.00,425.00,2.00,0.00
1/7/19,9:47:45,13.969252,-89.574341,765.70,675.46,80.76,27.59,0.00,419.00,2.00,0.50
1/7/19,9:47:47,13.969252,-89.574341,765.60,675.46,80.76,27.59,0.00,421.00,2.00,0.50
1/7/19,9:47:49,13.969252,-89.574341,766.10,675.46,80.76,27.58,0.00,425.00,2.00,0.00
1/7/19,9:47:51,13.969252,-89.574341,765.90,675.44,80.66,27.61,0.00,423.00,2.00,0.50
1/7/19,9:47:53,13.969254,-89.574341,766.20,675.50,80.56,27.64,0.00,415.00,2.00,0.00
1/7/19,9:47:55,13.969256,-89.574341,766.90,675.57,80.46,27.64,0.00,403.00,2.00,0.00
1/7/19,9:47:57,13.969257,-89.574341,767.30,675.57,80.46,27.64,0.00,409.00,2.00,0.00
1/7/19,9:47:59,13.969257,-89.574341,767.40,675.57,80.26,27.66,0.00,407.00,2.00,0.00
1/7/19,9:48:1,13.969259,-89.574348,767.80,675.61,80.07,27.67,0.00,427.00,1.50,0.00
1/7/19,9:48:3,13.969257,-89.574348,767.90,675.63,80.07,27.71,0.00,411.00,2.00,0.00
1/7/19,9:48:5,13.969257,-89.574348,767.70,675.71,80.07,27.73,0.00,413.00,1.50,0.00
1/7/19,9:48:7,13.969259,-89.574348,767.50,675.76,79.86,27.73,0.00,413.00,2.00,0.50
1/7/19,9:48:9,13.969261,-89.574348,767.70,675.76,79.86,27.74,0.00,417.00,1.50,0.00
1/7/19,9:48:11,13.969264,-89.574356,767.90,675.78,79.77,27.76,0.00,411.00,2.00,0.00
1/7/19,9:48:13,13.969267,-89.574356,767.60,675.82,79.67,27.76,0.00,413.00,2.00,0.00
1/7/19,9:48:15,13.969271,-89.574356,768.10,675.82,79.57,27.77,0.00,425.00,2.00,0.00
1/7/19,9:48:17,13.969274,-89.574356,767.50,675.84,79.47,27.77,0.00,417.00,2.00,0.00
1/7/19,9:48:19,13.969277,-89.574364,767.20,675.84,79.37,27.79,0.00,415.00,2.00,0.50
1/7/19,9:48:21,13.969277,-89.574364,766.70,675.88,79.27,27.79,0.00,409.00,1.50,0.00
1/7/19,9:48:23,13.969275,-89.574364,766.30,675.88,79.14,27.80,0.00,419.00,2.00,0.00
1/7/19,9:48:25,13.969278,-89.574364,766.00,675.90,78.94,27.80,0.00,421.00,2.00,0.00
1/7/19,9:48:27,13.969283,-89.574364,766.20,675.90,78.64,27.84,0.00,407.00,1.00,0.50
1/7/19,9:48:29,13.969288,-89.574364,766.90,675.99,78.44,27.86,0.00,401.00,2.00,0.00
1/7/19,9:48:31,13.969292,-89.574364,767.50,676.03,78.25,27.86,0.00,397.00,2.00,0.50
1/7/19,9:48:33,13.969296,-89.574371,767.50,676.03,78.25,27.89,0.00,421.00,2.00,0.00
1/7/19,9:48:35,13.969299,-89.574371,767.90,676.09,78.34,27.89,0.00,409.00,2.00,0.50
1/7/19,9:48:37,13.969301,-89.574379,768.10,676.09,78.34,27.92,0.00,397.00,2.00,0.00
1/7/19,9:48:39,13.969301,-89.574379,768.30,676.16,78.44,27.92,0.00,429.00,2.00,0.00
1/7/19,9:48:41,13.969302,-89.574379,768.00,676.16,78.64,27.96,0.00,425.00,2.00,0.00
1/7/19,9:48:43,13.969302,-89.574379,767.70,676.24,78.84,27.95,0.00,417.00,1.00,1.00
1/7/19,9:48:45,13.969302,-89.574379,767.50,676.22,78.74,27.96,0.00,431.00,1.50,0.50
1/7/19,9:48:47,13.969301,-89.574379,767.20,676.24,78.74,27.99,0.00,407.00,2.00,0.00
1/7/19,9:48:49,13.969299,-89.574379,766.70,676.31,78.84,27.96,0.00,411.00,1.50,0.50
1/7/19,9:48:51,13.969299,-89.574379,766.60,676.24,78.94,28.01,0.00,421.00,1.50,0.00
1/7/19,9:48:53,13.969299,-89.574379,766.70,676.35,78.94,27.98,0.00,407.00,2.00,0.00
1/7/19,9:48:55,13.969297,-89.574379,765.70,676.28,78.90,28.06,0.00,419.00,2.00,0.00
1/7/19,9:48:57,13.969297,-89.574379,765.50,676.45,78.90,28.06,0.00,423.00,2.00,0.00
1/7/19,9:48:59,13.969296,-89.574379,765.30,676.45,79.00,28.07,0.00,409.00,1.50,0.50
1/7/19,9:49:1,13.969296,-89.574371,764.90,676.47,78.90,28.06,0.00,409.00,2.00,0.00
1/7/19,9:49:3,13.969297,-89.574371,764.70,676.45,78.70,28.09,0.00,415.00,2.00,0.50
1/7/19,9:49:5,13.969297,-89.574371,764.20,676.52,78.50,28.07,0.00,431.00,1.50,0.00
1/7/19,9:49:7,13.969296,-89.574371,763.80,676.47,78.11,28.11,0.00,409.00,2.00,0.50
1/7/19,9:49:9,13.969296,-89.574364,762.30,676.56,77.91,28.14,0.00,425.00,1.50,0.00
1/7/19,9:49:11,13.969296,-89.574364,761.70,676.62,77.72,28.13,0.00,415.00,2.00,0.50
1/7/19,9:49:13,13.969296,-89.574356,760.60,676.60,77.52,28.19,0.00,409.00,2.00,0.50
1/7/19,9:49:15,13.969296,-89.574356,759.80,676.73,77.22,28.17,0.00,407.00,1.50,0.00
1/7/19,9:49:17,13.969296,-89.574356,759.40,676.69,77.03,28.21,0.00,405.00,1.50,0.00
1/7/19,9:49:19,13.969295,-89.574364,760.30,676.77,76.92,28.21,0.00,423.00,2.00,0.00
1/7/19,9:49:21,13.969296,-89.574364,760.10,676.77,77.12,28.23,0.00,413.00,2.00,0.00
1/7/19,9:49:23,13.969293,-89.574364,760.10,676.81,77.03,28.25,0.00,415.00,1.50,0.00
1/7/19,9:49:25,13.969292,-89.574364,760.30,676.85,77.03,28.26,0.00,417.00,2.00,0.00
1/7/19,9:49:27,13.969288,-89.574364,760.50,676.88,77.12,28.25,0.00,403.00,2.00,0.00
1/7/19,9:49:29,13.969287,-89.574364,760.20,676.85,77.12,28.28,0.00,415.00,2.00,0.50
1/7/19,9:49:31,13.969287,-89.574364,760.50,676.92,76.99,28.29,0.00,421.00,1.50,0.50
1/7/19,9:49:33,13.969283,-89.574364,760.90,676.94,76.99,28.29,0.00,413.00,1.50,0.00
1/7/19,9:49:35,13.969282,-89.574364,760.90,676.94,76.89,28.32,0.00,411.00,1.50,0.00
1/7/19,9:49:37,13.969280,-89.574364,761.00,677.00,76.79,28.33,0.00,401.00,2.00,0.00
1/7/19,9:49:39,13.969277,-89.574371,761.30,677.02,76.69,28.35,0.00,419.00,2.00,0.00
1/7/19,9:49:41,13.969277,-89.574364,762.70,677.07,76.79,28.38,0.00,409.00,2.00,0.00
1/7/19,9:49:43,13.969273,-89.574364,762.00,677.13,76.79,28.38,0.00,405.00,2.00,0.00
1/7/19,9:49:45,13.969271,-89.574371,761.90,677.13,76.89,28.43,0.00,403.00,1.50,0.00
1/7/19,9:49:47,13.969269,-89.574371,761.50,677.24,76.89,28.41,0.00,427.00,2.00,0.00
1/7/19,9:49:49,13.969269,-89.574371,761.50,677.19,76.79,28.43,0.00,405.00,2.00,0.00
1/7/19,9:49:51,13.969269,-89.574379,761.10,677.24,76.79,28.48,0.00,409.00,2.00,0.00
1/7/19,9:49:53,13.969269,-89.574379,761.00,677.34,76.99,28.47,0.00,427.00,2.00,0.00
1/7/19,9:49:55,13.969269,-89.574379,760.10,677.32,77.48,28.48,0.00,421.00,2.00,0.00
1/7/19,9:49:57,13.969271,-89.574379,759.30,677.34,77.78,28.50,0.00,419.00,2.00,0.00
1/7/19,9:49:59,13.969275,-89.574379,759.30,677.38,78.17,28.50,0.00,423.00,2.00,0.50
1/7/19,9:50:1,13.969282,-89.574379,762.30,677.38,78.23,28.53,0.00,419.00,2.00,1.00
1/7/19,9:50:3,13.969287,-89.574379,763.20,677.45,78.33,28.54,0.00,413.00,1.50,0.00
1/7/19,9:50:5,13.969293,-89.574364,764.10,677.47,78.43,28.56,0.00,413.00,2.00,0.00
1/7/19,9:50:7,13.969296,-89.574356,764.80,677.51,78.53,28.59,0.00,421.00,2.00,0.00
1/7/19,9:50:9,13.969301,-89.574356,765.00,677.57,78.43,28.58,0.00,415.00,2.00,0.00
1/7/19,9:50:11,13.969304,-89.574356,765.60,677.55,78.23,28.60,0.00,419.00,1.50,0.00
1/7/19,9:50:13,13.969306,-89.574356,765.00,677.59,78.23,28.68,0.00,431.00,2.00,0.00
1/7/19,9:50:15,13.969306,-89.574356,764.70,677.76,78.13,28.63,0.00,409.00,2.00,0.00
1/7/19,9:50:17,13.969309,-89.574356,764.20,677.66,78.03,28.65,0.00,409.00,2.00,0.00
1/7/19,9:50:19,13.969311,-89.574356,764.40,677.70,77.94,28.66,0.00,409.00,2.00,0.00
1/7/19,9:50:21,13.969312,-89.574356,764.10,677.72,77.84,28.69,0.00,401.00,2.00,0.00
1/7/19,9:50:23,13.969314,-89.574356,764.30,677.78,77.84,28.70,0.00,401.00,2.00,0.50
1/7/19,9:50:25,13.969314,-89.574356,764.00,677.81,77.94,28.70,0.00,419.00,2.00,0.00
1/7/19,9:50:27,13.969314,-89.574356,762.80,677.81,77.94,28.72,0.00,419.00,1.50,0.50
1/7/19,9:50:29,13.969314,-89.574356,761.70,677.85,79.38,28.80,0.00,2937.00,2.00,0.00
1/7/19,9:50:31,13.969312,-89.574356,761.50,678.02,80.96,28.78,0.00,1120.50,2.50,0.00
1/7/19,9:50:33,13.969309,-89.574356,760.10,677.98,80.96,28.80,0.00,874.50,2.00,0.50
1/7/19,9:50:35,13.969306,-89.574364,758.50,678.02,80.36,28.77,0.00,457.00,2.00,0.50
1/7/19,9:50:37,13.969302,-89.574364,757.10,677.95,79.58,28.81,0.00,443.00,2.00,0.00
1/7/19,9:50:39,13.969299,-89.574364,756.30,678.04,78.78,28.82,0.00,419.00,2.00,0.00
1/7/19,9:50:41,13.969299,-89.574364,755.60,678.06,78.19,28.85,0.00,413.00,2.00,0.00
1/7/19,9:50:43,13.969299,-89.574364,755.20,678.12,77.80,28.84,0.00,431.00,2.00,0.00
1/7/19,9:50:45,13.969296,-89.574371,754.70,678.10,77.50,28.85,0.00,417.00,1.50,0.00
1/7/19,9:50:47,13.969295,-89.574371,754.30,678.12,77.50,28.85,0.00,421.00,1.50,0.00
1/7/19,9:50:49,13.969293,-89.574379,753.80,678.12,77.70,28.90,0.00,409.00,2.00,0.50
1/7/19,9:50:51,13.969293,-89.574379,753.90,678.23,78.78,28.93,0.00,3000.00,2.00,0.50
1/7/19,9:50:53,13.969293,-89.574379,754.00,678.29,81.15,28.96,0.00,3000.00,2.00,0.00
1/7/19,9:50:55,13.969292,-89.574379,754.00,678.36,83.62,28.96,0.00,2114.50,2.50,0.50
1/7/19,9:50:57,13.969290,-89.574379,753.50,678.36,85.25,29.01,0.00,1479.00,2.00,0.00
1/7/19,9:50:59,13.969288,-89.574379,753.30,678.44,86.83,29.06,0.00,491.00,2.50,0.00
1/7/19,9:51:1,13.969288,-89.574379,752.90,678.55,88.11,29.03,0.00,469.00,3.00,0.50
1/7/19,9:51:3,13.969287,-89.574379,752.60,678.48,89.00,29.06,0.00,445.00,2.50,0.00
1/7/19,9:51:5,13.969285,-89.574379,752.40,678.55,89.04,28.97,0.00,435.00,2.50,0.00
1/7/19,9:51:7,13.969283,-89.574379,752.20,678.38,87.23,29.04,0.00,431.00,2.50,0.50
1/7/19,9:51:9,13.969283,-89.574379,752.10,678.50,85.06,29.04,0.00,427.00,2.00,0.00
1/7/19,9:51:11,13.969282,-89.574379,751.80,678.50,83.18,29.06,0.00,433.00,2.00,0.00
1/7/19,9:51:13,13.969283,-89.574379,751.80,678.55,81.71,29.07,0.00,417.00,2.00,0.00
1/7/19,9:51:15,13.969283,-89.574379,751.70,678.57,80.62,29.08,0.00,441.00,2.00,0.00
1/7/19,9:51:17,13.969285,-89.574371,752.00,678.59,79.83,29.08,0.00,433.00,2.00,0.00
1/7/19,9:51:19,13.969287,-89.574371,752.00,678.59,79.24,29.11,0.00,433.00,2.00,0.00
1/7/19,9:51:21,13.969288,-89.574364,752.20,678.65,78.55,29.15,0.00,421.00,2.00,0.50
1/7/19,9:51:23,13.969290,-89.574364,752.50,678.74,78.06,29.15,0.00,425.00,2.00,0.00
1/7/19,9:51:25,13.969292,-89.574356,753.10,678.74,77.86,29.16,0.00,417.00,2.00,1.00
1/7/19,9:51:27,13.969293,-89.574348,753.30,678.76,77.76,29.19,0.00,421.00,1.50,1.00
1/7/19,9:51:29,13.969295,-89.574348,753.80,678.82,77.66,29.19,0.00,421.00,2.00,0.00
1/7/19,9:51:31,13.969296,-89.574341,754.00,678.82,77.66,29.19,0.00,423.00,2.00,0.00
1/7/19,9:51:33,13.969299,-89.574341,754.60,678.82,77.56,29.19,0.00,427.00,2.00,0.50
1/7/19,9:51:35,13.969301,-89.574341,755.50,678.82,77.27,29.22,0.00,407.00,2.00,0.00
1/7/19,9:51:37,13.969304,-89.574333,755.90,678.88,76.93,29.25,0.00,429.00,2.00,1.00
1/7/19,9:51:39,13.969306,-89.574333,755.80,678.95,76.74,29.26,0.00,421.00,2.00,0.00
1/7/19,9:51:41,13.969311,-89.574333,755.30,678.97,76.64,29.29,0.00,411.00,2.00,0.50
1/7/19,9:51:43,13.969309,-89.574333,755.20,679.03,76.64,29.29,0.00,409.00,2.00,0.50
1/7/19,9:51:45,13.969309,-89.574326,756.20,679.03,76.64,29.33,0.00,411.00,2.00,0.00
1/7/19,9:51:47,13.969309,-89.574326,756.70,679.12,76.54,29.31,0.00,421.00,1.50,1.00
1/7/19,9:51:49,13.969311,-89.574326,756.90,679.07,76.45,29.34,0.00,431.00,2.00,1.00
1/7/19,9:51:51,13.969311,-89.574326,757.10,679.14,76.34,29.33,0.00,411.00,2.00,0.00
1/7/19,9:51:53,13.969311,-89.574318,758.00,679.12,76.15,29.35,0.00,415.00,2.00,0.50
1/7/19,9:51:55,13.969311,-89.574318,758.70,679.16,75.95,29.37,0.00,429.00,2.00,1.00
1/7/19,9:51:57,13.969311,-89.574318,758.70,679.20,75.85,29.38,0.00,437.00,2.00,1.00
1/7/19,9:51:59,13.969312,-89.574310,759.00,679.22,75.76,29.38,0.00,423.00,2.00,0.50
1/7/19,9:52:1,13.969314,-89.574310,759.20,679.22,75.76,29.43,0.00,445.00,2.00,0.00
1/7/19,9:52:3,13.969312,-89.574310,759.60,679.33,75.76,29.43,0.00,427.00,2.00,0.00
1/7/19,9:52:5,13.969312,-89.574310,759.90,679.33,75.95,29.45,0.00,415.00,2.00,0.50
1/7/19,9:52:7,13.969312,-89.574303,760.80,679.37,76.15,29.47,0.00,427.00,2.00,0.50
1/7/19,9:52:9,13.969314,-89.574295,761.60,679.41,76.34,29.47,0.00,431.00,2.00,0.50
1/7/19,9:52:11,13.969311,-89.574295,762.40,679.41,76.31,29.50,0.00,441.00,2.00,0.00
1/7/19,9:52:13,13.969311,-89.574295,762.70,679.48,76.31,29.50,0.00,405.00,2.00,0.50
1/7/19,9:52:15,13.969312,-89.574295,764.30,679.48,76.21,29.52,0.00,423.00,2.00,0.50
1/7/19,9:52:17,13.969312,-89.574295,765.10,679.52,75.82,29.53,0.00,421.00,2.00,1.00
1/7/19,9:52:19,13.969309,-89.574287,766.10,679.54,75.42,29.53,0.00,415.00,2.00,0.00
1/7/19,9:52:21,13.969304,-89.574280,766.60,679.54,75.13,29.56,0.00,433.00,2.00,0.50
1/7/19,9:52:23,13.969299,-89.574272,768.40,679.60,75.03,29.57,0.00,417.00,2.50,1.00
1/7/19,9:52:25,13.969296,-89.574272,770.40,679.62,75.23,29.59,0.00,431.00,2.00,0.50
1/7/19,9:52:27,13.969295,-89.574265,771.00,679.67,75.42,29.60,0.00,405.00,2.50,1.00
1/7/19,9:52:29,13.969292,-89.574272,770.70,679.69,75.62,29.63,0.00,433.00,2.50,0.00
